 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   5118196  341.293856200000 -31.95522539999999978 0.17542     4  -22.077   24.48129  1.0000    0.418        9.102    0.4438     0     7.000     2.6     0    1.647    5.196    1.800     0
   5142148  343.525691800000 -32.24590289999999726 0.15285     4  -20.567   24.75278  1.0000    5.917        0.045    0.0052     0     0.000     0.0     0    0.136    1.732    1.000     0
   5158198  346.435398300000 -31.96080969999999866 0.13396     4  -19.527   19.02726  1.0000    3.252        0.151    0.0128     0     0.000     0.0     0    0.055    1.732    1.000     0
   5114968  341.355357400000 -32.60231660000000176 0.17463     4  -19.673   24.85154  1.0000    1.405        0.806    0.0446     0     0.000     0.0     0    0.798    4.583    1.200     0
   5145976  344.224194400000 -32.51299319999999682 0.17435     4  -20.729   31.10142  1.0000    2.094        0.363    0.0333     0     2.000     1.4     0    0.665    4.000    1.400     0
   5125744  342.337034200000 -33.29813000000000045 0.17537     4  -20.006   21.40257  1.0000    6.401        0.039    0.0021     0     0.000     0.0     0    0.146    1.732    1.000     0
   5137530  343.498237800000 -33.10141440000000301 0.16907     4  -20.224   23.05328  1.0000    4.611        0.075    0.0064     0     0.000     0.0     0    0.090    2.236    1.000     0
   5129706  342.217987900000 -31.51777510000000149 0.17678     4  -20.074   19.23419  1.0000    4.701        0.072    0.0069     0     0.000     0.0     0    0.092    3.000    1.000     0
   5101932  339.926085300000 -32.24794119999999964 0.17639     4  -21.195    9.90457  1.0000    0.991        1.621    1.0085     0     5.000     2.2     0    0.916    4.243    1.400     0
   5121705  341.906025000000 -31.19731090000000151 0.14565     4  -19.678   12.59676  1.0000   10.907        0.013    0.0013     0     0.000     0.0     0 -999.900 -999.900    1.000     2
   5116569  341.074501000000 -32.27767419999999987 0.17481     4  -20.889   21.98948  1.0000    2.285        0.305    0.0422     0     1.000     1.0     0    0.667    4.472    1.400     0
   5116309  341.166504500000 -32.33243819999999857 0.17528     4  -20.718   23.00990  1.0000    1.992        0.401    0.0546     0     2.000     1.4     0    1.051    5.196    1.400     0
   5145865  344.333257400000 -32.53321569999999952 0.17400     4  -20.181   30.78934  1.0000    1.916        0.434    0.0117     0     0.000     0.0     0    0.441    3.464    1.000     0
   5114141  340.736702000000 -32.76946900000000085 0.17561     4  -20.151   18.38832  1.0000    3.478        0.132    0.0035     0     1.000     1.0     0    0.367    2.646    1.400     0
   5129755  342.966046500000 -31.50814700000000101 0.17812     4  -20.646   19.25036  1.0000    3.814        0.109    0.0107     0     0.000     0.0     0    0.206    4.123    1.000     0
   5154305  345.782649100000 -32.76062550000000329 0.13193     4  -19.501   21.41236  1.0000    3.084        0.167    0.0110     0     0.000     0.0     0    0.153    2.236    1.000     0
   5133212  342.005398300000 -30.86136730000000128 0.15122     4  -21.972    9.39608  1.0000    7.085        0.032    0.0020     0     0.000     0.0     0    0.003    1.000    1.000     0
   5131757  342.672171300000 -31.13705560000000006 0.17816     4  -19.993   14.51637  1.0000    3.220        0.153    0.0296     0     0.000     0.0     0    0.558    4.123    1.200     0
   5157294  345.897131200000 -32.11768459999999692 0.13145     4  -22.314   20.17752  1.0000    2.818        0.200    0.0200     0     3.000     1.7     0    1.048    4.359    1.600     0
   5110578  340.577294100000 -33.50190899999999772 0.14909     4  -20.674   14.15221  1.0000    5.724        0.049    0.0069     0     1.000     1.0     0    0.577    3.464    1.400     0
   5158309  345.927668700000 -31.94002670000000066 0.17849     4  -21.748   24.81250  1.0000    3.866        0.106    0.0091     0     0.000     0.0     0    0.369    4.472    1.200     0
   5116673  340.782755900000 -32.25622280000000330 0.14154     4  -19.719   15.42967  1.0000    2.146        0.346    0.0041     0     1.000     1.0     0    0.474    2.828    1.200     0
   5146277  344.712542600000 -32.44422840000000008 0.17715     4  -20.258   31.03514  1.0000    3.222        0.153    0.0061     0     0.000     0.0     0    0.071    1.414    1.000     0
   5123364  341.793766400000 -30.85867700000000013 0.17045     4  -20.074   10.50826  1.0000   10.805        0.003 -999.9000     2     0.000     0.0     0    0.046    1.000    1.000     0
   5105789  340.385610200000 -31.41300299999999979 0.15314     4  -20.801   13.05707  1.0000    2.405        0.275    0.0115     0     1.000     1.0     0    0.079    2.236    1.000     0
   5158686  346.023219400000 -31.86431560000000118 0.13152     4  -19.278   17.77202  1.0000    2.622        0.232    0.9707     0     4.000     2.0     0    1.673    4.796    1.800     0
   5139641  343.330441000000 -32.70617150000000350 0.16368     4  -20.051   27.00168  1.0000    9.239        0.019    0.0003     0     0.000     0.0     0 -999.900 -999.900    1.000     2
   5157664  345.918978800000 -32.07087210000000255 0.12948     4  -19.585   19.44522  1.0000    2.308        0.299    0.7319     0     4.000     2.0     0    0.072    2.000    1.000     0
   5110159  340.930574500000 -33.58428330000000273 0.12945     4  -20.539   13.28959  1.0000    6.933        0.033    0.0048     0     2.000     1.4     0    0.223    2.236    1.200     0
   5120341  341.523685300000 -31.48545370000000077 0.16789     4  -21.058   17.91716  1.0000    4.073        0.096    0.0095     0     0.000     0.0     0    0.062    1.732    1.000     0
   5127410  341.879912500000 -32.94970969999999966 0.12874     4  -19.259   19.14538  1.0000    3.343        0.142    0.0209     0     0.000     0.0     0    0.038    2.236    1.000     0
   5105790  340.425720600000 -31.41517710000000108 0.15393     4  -20.365   13.50136  1.0000    2.343        0.290    0.0106     0     2.000     1.4     0    0.606    3.317    1.200     0
   5112187  340.708201600000 -33.16727740000000324 0.12821     4  -19.400   13.29862  1.0000    4.996        0.064    0.0056     0     1.000     1.0     0    0.312    2.828    1.200     0
   5144751  343.463029700000 -31.73072510000000079 0.17591     4  -20.309   21.82861  1.0000    4.658        0.073    0.0048     0     0.000     0.0     0    0.217    2.236    1.000     0
   5149724  344.458243900000 -31.73811870000000113 0.12767     4  -18.710   16.09938  1.0000    4.257        0.088    0.0141     0     0.000     0.0     0    0.277    2.449    1.200     0
   5111888  341.173664700000 -33.22348610000000235 0.17219     4  -21.902   21.95271  1.0000    4.062        0.096    0.0565     0     1.000     1.0     0    0.416    2.828    1.400     0
   5116182  340.987284800000 -32.35704979999999864 0.12709     4  -19.079   15.48030  1.0000    2.506        0.253    0.0223     0     1.000     1.0     0    0.405    2.236    1.200     0
   5112544  341.242148000000 -33.08659200000000311 0.17399     4  -20.946   23.44692  1.0000    3.333        0.143    0.0526     0     0.000     0.0     0    0.065    1.732    1.000     0
   5146194  344.903391400000 -32.46058310000000091 0.12667     4  -20.180   22.61845  1.0000    3.990        0.100    0.0086     0     0.000     0.0     0    0.153    2.000    1.000     0
   5114739  340.683506300000 -32.63811940000000078 0.12662     4  -20.750   13.02674  1.0000    2.461        0.263    0.0620     0     2.000     1.4     0    0.181    2.646    1.000     0
   5146498  344.580888500000 -32.39030029999999982 0.17758     3  -19.560   30.42229  1.0000    2.870        0.193    0.0118     0     0.000     0.0     0    0.056    2.000    1.000     0
   5146153  344.511488100000 -32.47084910000000235 0.12645     4  -20.157   22.67471  1.0000    2.520        0.251    0.0745     0     3.000     1.7     0    0.531    2.449    1.400     0
   5145870  345.153117700000 -32.53257459999999668 0.17549     4  -20.438   31.04924  1.0000    3.847        0.108    0.0156     0     0.000     0.0     0    0.210    3.162    1.000     0
   5130486  342.672167000000 -31.35513549999999938 0.17744     4  -19.897   17.23404  1.0000    1.114        1.282    0.2781     0     4.000     2.0     0    1.073    4.000    1.600     0
   5127967  341.713036100000 -32.84409109999999998 0.17500     4  -19.970   27.05694  1.0000    3.772        0.112    0.0107     0     0.000     0.0     0    0.322    3.317    1.000     0
   5135866  343.776445800000 -33.39099339999999927 0.15290     4  -20.765   17.73981  1.0000    9.189        0.019    0.1402     0     1.000     1.0     0    0.932    4.000    1.400     0
   5158511  346.071577800000 -31.86154949999999886 0.13158     4  -22.045   17.75348  1.0000    2.892        0.190    0.0151     0     3.000     1.7     0    1.382    4.472    1.600     0
   5121842  341.737594200000 -31.17126520000000056 0.12543     4  -21.015   10.66418  1.0000    0.870        2.105    0.2621     0     5.000     2.2     0    0.753    4.690    1.400     0
   5118899  340.953186500000 -31.80329049999999924 0.12539     4  -20.352   15.10896  1.0000    1.214        1.079    0.5029     0     4.000     2.0     0    0.655    4.123    1.200     0
   5101130  339.708974200000 -32.40634299999999968 0.12529     4  -20.007    5.44411  1.0000    2.757        0.209    0.0225     0     1.000     1.0     0    0.659    3.873    1.200     0
   5158354  346.379762200000 -31.92568890000000081 0.16961     4  -21.084   23.45491  1.0000    7.053        0.032    0.0030     0     0.000     0.0     0    0.187    2.236    1.200     0
   5102715  340.071097000000 -32.06897409999999837 0.12513     4  -18.977    8.24478  1.0000    1.754        0.517    0.0515     0     2.000     1.4     0    1.283    4.899    1.600     0
   5118480  340.783439200000 -31.89647499999999880 0.17524     4  -20.566   19.02736  1.0000    3.446        0.134    0.0047     0     1.000     1.0     0    0.636    4.359    1.400     0
   5102568  340.108228000000 -32.09565510000000188 0.12493     4  -19.785    8.51492  1.0000    1.878        0.451    0.0581     0     2.000     1.4     0    1.417    5.477    1.600     0
   5135257  343.923877500000 -33.46868909999999886 0.13770     4  -19.775   15.26078  1.0000   12.527        0.010    0.0047     0     1.000     1.0     0    0.277    2.236    1.200     0
   5141438  344.015397900000 -32.38905489999999787 0.12415     4  -20.743   21.53588  1.0000    4.375        0.083    0.0028     0     0.000     0.0     0    0.063    1.414    1.000     0
   5119929  341.320947300000 -31.58165250000000057 0.12414     4  -19.454   14.25684  1.0000    0.498        6.427    0.0138     0     5.000     2.2     0    1.076    4.583    1.400     0
   5118907  340.965367000000 -31.80426280000000006 0.12401     4  -19.417   15.04087  1.0000    1.269        0.988    0.8252     0     4.000     2.0     0    1.263    5.568    1.400     0
   5119162  340.638099200000 -31.73974949999999851 0.12391     4  -18.943   12.53523  1.0000    2.001        0.398    0.0614     0     2.000     1.4     0    1.212    6.245    1.200     0
   5121107  341.095423500000 -31.32071499999999986 0.12379     4  -19.506   11.87193  1.0000    2.813        0.201    0.0200     0     1.000     1.0     0    0.470    4.899    1.000     0
   5135604  342.841528700000 -33.42100930000000147 0.16429     4  -21.489   18.65258  1.0000    1.344        0.881    0.5227     0     4.000     2.0     0    0.098    2.646    1.000     0
   5131990  342.407920000000 -31.09797869999999875 0.12362     4  -19.945    9.85690  1.0000    1.956        0.416    0.0340     0     1.000     1.0     0    0.465    5.568    1.200     0
   5133985  342.193034200000 -30.72664659999999870 0.13366     4  -19.196    7.03630  1.0000    3.565        0.125    0.0404     0     1.000     1.0     0    0.474    2.646    1.200     0
   5158069  345.369509700000 -31.98432180000000002 0.17766     4  -21.628   25.26510  1.0000    0.791        2.547    0.2377     0     6.000     2.4     0    1.557    6.557    1.400     0
   5129320  342.267339000000 -31.59387080000000125 0.12283     4  -19.444   14.21977  1.0000    3.567        0.125    0.0082     0     0.000     0.0     0    0.142    1.732    1.000     0
   5157685  345.464395000000 -32.06618160000000017 0.17651     4  -20.493   26.14483  1.0000    0.502        6.311    1.6000     0     6.000     2.4     0    1.813    5.831    1.600     0
   5122170  340.867115700000 -31.10764939999999967 0.12254     4  -20.521    9.85978  1.0000    2.338        0.291    0.0142     0     2.000     1.4     0    0.674    3.742    1.200     0
   5108695  340.567881200000 -30.85969719999999938 0.12219     4  -19.054    7.63126  1.0000    3.185        0.157    0.0136     0     0.000     0.0     0    0.176    3.317    1.000     0
   5142902  342.973290500000 -32.09829400000000277 0.14798     3  -21.222   22.41624  1.0000   13.035        0.009    0.0005     0     0.000     0.0     0    0.192    1.414    1.200     0
   5151078  345.822685500000 -33.42669759999999712 0.14829     4  -20.175   16.84132  1.0000   29.327        0.001 -999.9000     2     0.000     0.0     0    0.041    1.000    1.000     0
   5101883  339.590404000000 -32.25265350000000097 0.16887     3  -19.878    6.05608  1.0000    7.484        0.009 -999.9000     2     0.000     0.0     0    0.058    1.000    1.000     0
   5151295  345.218816100000 -33.38954259999999863 0.13992     4  -20.596   16.30007  1.0000    9.042        0.019    0.0019     0     0.000     0.0     0 -999.900 -999.900    1.000     2
   5126494  342.146677300000 -33.13825959999999782 0.17556     4  -20.024   23.43704  1.0000    4.688        0.072    0.0007     0     1.000     1.0     0    0.411    2.236    1.400     0
   5117891  340.624643400000 -32.01555820000000097 0.14091     4  -20.023   14.03750  1.0000    3.123        0.163    0.0079     0     1.000     1.0     0    0.454    3.162    1.200     0
   5142871  343.113082000000 -32.11061839999999989 0.17307     4  -20.181   26.20848  1.0000    4.175        0.091    0.0050     0     0.000     0.0     0    0.126    1.732    1.000     0
   5157832  345.435822700000 -32.03474210000000255 0.17694     4  -20.741   25.80688  1.0000    0.585        4.645    4.3179     0     9.000     3.0     0    1.834    6.403    1.600     0
   5102486  340.519547500000 -32.12240820000000241 0.12106     4  -19.861   11.32108  1.0000    1.562        0.652    0.0154     0     0.000     0.0     0    0.187    2.236    1.000     0
   5158303  345.397079900000 -31.93902690000000177 0.17597     4  -21.146   24.46387  1.0000    0.643        3.847    0.2805     0     6.000     2.4     0    1.375    5.916    1.600     0
   5133253  342.199482200000 -30.87257179999999934 0.12103     4  -19.017    7.67400  1.0000    4.712        0.072    0.0034     0     0.000     0.0     0    0.141    2.646    1.000     0
   5103867  339.494797800000 -31.82547870000000145 0.17691     4  -21.354    5.33120  1.0000    1.060        1.417    0.1032     0     3.000     1.7     0    0.718    2.646    1.200     0
   5131196  342.459510000000 -31.22928729999999931 0.12050     4  -21.259   10.76569  1.0000    4.097        0.095    0.0006     0     0.000     0.0     0    0.032    1.732    1.000     0
   5132547  342.496449700000 -31.00220780000000076 0.12487     4  -20.013    9.08517  1.0000    3.525        0.128    0.0404     0     3.000     1.7     0    0.630    5.477    1.200     0
