 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   1669893   35.541057000000  -4.81284600000000040 0.07290     4  -20.456    5.85607  1.0000    3.985        0.100    0.0093     0     1.000     1.0     0    0.543    2.646    1.400     0
   1669913   35.434865000000  -4.81365499999999980 0.17707     4  -21.279   13.88052  1.0000    4.428        0.081    0.0008     0     1.000     1.0     0    0.224    2.449    1.000     0
   1669950   35.451383000000  -4.80922499999999964 0.07213     4  -18.197    5.77599  1.0000    3.660        0.119    0.0713     0     2.000     1.4     0    0.200    2.828    1.000     0
   1670007   35.273397000000  -4.79841699999999971 0.09681     4  -19.445    7.63043  1.0000    3.151        0.160    0.0006     0     0.000     0.0     0    0.592    3.873    1.200     0
   1670074   35.507895000000  -4.80258900000000022 0.14074     4  -22.019   11.01867  1.0000    1.755        0.517    0.0448     0     0.000     0.0     0    0.553    4.796    1.200     0
   1670152   35.629527000000  -4.78977300000000028 0.14006     4  -19.747   10.83762  1.0000    1.738        0.527    0.0317     0     1.000     1.0     0    0.447    4.359    1.000     0
   1670189   35.095354000000  -4.79057300000000019 0.15244     4  -20.951   11.76884  1.0000    1.393        0.820    0.0095     0     2.000     1.4     0    1.001    5.831    1.200     0
   1670289   35.656586000000  -4.78169100000000036 0.17533     4  -21.317   13.34854  1.0000    2.749        0.211    0.0169     0     1.000     1.0     0 -999.900 -999.900    1.000     2
   1670359   35.215902000000  -4.78235800000000033 0.15003     4 -999.900   11.50097  1.0000    0.539        5.488    0.1856     0     8.000     2.8     0    1.833    7.280    1.600     0
   1670392   35.192979000000  -4.77467299999999994 0.15015     4  -19.974   11.42653  1.0000    0.676        3.486    0.0368     0     8.000     2.8     0    2.446    7.681    1.800     0
   1670397   35.723380000000  -4.77421800000000029 0.13979     3  -19.556   10.66028  1.0000    2.190        0.332    0.0244     0     1.000     1.0     0    0.333    3.873    1.000     0
   1670432   35.248528000000  -4.77490300000000012 0.15024     4  -20.776   11.43569  1.0000    0.439        8.241    3.7517     0     7.000     2.6     0    2.144    7.550    1.600     0
   1670444   35.268031000000  -4.77846300000000035 0.15177     4  -21.481   11.58673  1.0000    0.418        9.101    1.1359     0     8.000     2.8     0    2.639    7.348    1.800     0
   1670446   35.237571000000  -4.77487800000000018 0.15208     4  -20.654   11.57014  1.0000    0.559        5.098    3.1154     0     7.000     2.6     0    2.098    7.071    1.600     0
   1670688   35.286811000000  -4.76119499999999984 0.15273     4  -21.774   11.46706  1.0000    0.561        5.056    0.0783     0     7.000     2.6     0    0.985    5.477    1.200     0
   1670689   35.449466000000  -4.77036700000000025 0.02054     4  -17.935    1.60512  1.0000    7.831        0.124 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.400     1
   1670719   35.760364000000  -4.75462900000000044 0.16815     4  -19.936   12.49752  1.0000    3.918        0.104    0.0039     0     0.000     0.0     0    0.129    2.646    1.000     0
   1670737   35.432688000000  -4.75673999999999975 0.15479     4  -20.567   11.56624  1.0000    1.559        0.655    0.0525     0     3.000     1.7     0    0.409    3.464    1.000     0
   1670821   35.853534000000  -4.74649699999999974 0.14225     4  -19.729   10.55632  1.0000    2.192        0.331    0.0307     0     0.000     0.0     0    0.894    4.583    1.200     0
   1670840   35.446127000000  -4.75217099999999970 0.16182     4  -21.666   12.01712  1.0000    2.487        0.257    0.0154     0     0.000     0.0     0    0.222    2.449    1.000     0
   1670880   35.243430000000  -4.74916699999999992 0.15049     4  -21.032   11.17455  1.0000    0.487        6.704    0.3483     0     7.000     2.6     0    2.858    7.810    2.000     0
   1670930   35.392385000000  -4.74179200000000023 0.17326     4  -20.601   12.70147  1.0000    5.206        0.059    0.0073     0     0.000     0.0     0    0.122    2.000    1.000     0
   1671000   35.194365000000  -4.73748199999999997 0.15123     4  -20.645   11.09988  1.0000    0.715        3.114    0.0832     0     7.000     2.6     0    2.811    6.928    1.600     0
   1671184   35.534430000000  -4.72513000000000005 0.09282     4  -20.843    6.82506  1.0000    3.196        0.156    0.0035     0     0.000     0.0     0    0.121    2.449    1.000     0
   1671248   35.881081000000  -4.71652399999999972 0.14180     4 -999.900   10.21684  1.0000    2.262        0.311    0.0283     0     0.000     0.0     0    0.950    5.292    1.200     0
   1671250   35.108795000000  -4.71759500000000020 0.13919     4  -19.935   10.04582  1.0000    2.155        0.343    0.0299     0     1.000     1.0     0    0.701    5.099    1.200     0
   1671263   35.596980000000  -4.72210700000000028 0.07316     4 -999.900    5.38869  1.0000    3.076        0.168    0.0058     0     1.000     1.0     0    0.457    2.828    1.400     0
   1671282   35.101722000000  -4.71330600000000022 0.13935     4  -20.563   10.01372  1.0000    2.752        0.210    0.0258     0     0.000     0.0     0    0.344    4.583    1.000     0
   1671327   35.628426000000  -4.71067000000000036 0.17309     4  -20.466   12.30334  1.0000    4.151        0.092    0.0271     0     1.000     1.0     0    0.344    2.000    1.200     0
   1671349   35.551539000000  -4.71388599999999958 0.04337     4  -18.723    3.18992  1.0000    1.653        0.582    0.0349     0     0.000     0.0     0    1.111    4.583    1.200     0
   1671355   35.145784000000  -4.71647100000000030 0.15101     4  -21.042   10.85538  1.0000    0.975        1.673    0.1589     0     5.000     2.2     0    3.613    7.416    2.400     0
   1671372   35.370452000000  -4.70894000000000013 0.04185     4  -17.905    3.06447  1.0000    1.908        0.437    0.0412     0     1.000     1.0     0    0.665    5.099    1.000     0
   1671400   35.434007000000  -4.70852499999999985 0.05478     4  -18.518    3.99754  1.0000    3.387        0.139    0.0033     0     0.000     0.0     0    0.474    4.472    1.200     0
   1671436   35.102874000000  -4.70418800000000026 0.15076     4  -20.162   10.70444  1.0000    0.852        2.193    0.1637     0     6.000     2.4     0    3.544    7.483    2.400     0
   1671502   35.429993000000  -4.70048099999999991 0.08009     4  -20.517    5.76249  1.0000    0.886        2.026    0.0193     0     6.000     2.4     0    0.975    3.162    1.400     0
   1671512   35.175882000000  -4.69592499999999990 0.15094     4  -19.855   10.62685  1.0000    0.814        2.403    0.2004     0     7.000     2.6     0    3.948    7.616    2.600     0
   1671599   35.232357000000  -4.69472899999999971 0.15191     4  -22.268   10.67952  1.0000    0.896        1.983    0.1691     0     9.000     3.0     0    1.911    6.782    1.400     0
   1671710   35.388978000000  -4.68276900000000040 0.15834     4  -20.328   10.97751  1.0000    1.097        1.323    0.1161     0     0.000     0.0     0    0.676    4.243    1.000     0
   1671853   35.046467000000  -4.67417999999999978 0.13705     4  -19.786    9.46585  1.0000    2.857        0.195    0.0084     0     1.000     1.0     0    0.188    2.828    1.000     0
   1671907   35.726109000000  -4.70089600000000019 0.17302     4  -20.680   12.17735  1.0000    3.165        0.159    0.0151     0     0.000     0.0     0    0.398    2.000    1.400     0
   1672085   35.478543000000  -4.65974299999999975 0.16795     3  -19.946   11.33872  1.0000    4.321        0.085    0.0076     0     0.000     0.0     0    0.155    2.646    1.000     0
   1672116   35.091100000000  -4.66393099999999983 0.14989     4  -22.177   10.20953  1.0000    0.819        2.374    1.2247     0     5.000     2.2     0    1.384    5.745    1.200     0
   1672156   35.044145000000  -4.65578999999999965 0.15097     3  -20.384   10.19160  1.0000    1.183        1.137    0.3617     0     4.000     2.0     0    3.409    7.280    2.000     0
   1672270   35.475528000000  -4.67287099999999977 0.08056     4  -20.938    5.63248  1.0000    1.094        1.330    0.1000     0     3.000     1.7     0    1.558    3.742    2.000     0
   1672372   35.396024000000  -4.64933200000000024 0.08091     4  -20.110    5.51663  1.0000    0.616        4.199    0.1868     0     8.000     2.8     0    1.797    4.359    2.400     0
   1672526   35.700564000000  -4.63345599999999980 0.14191     4  -20.349    9.37196  1.0000    2.672        0.223    0.0191     0     1.000     1.0     0    0.755    5.099    1.200     0
   1672622   35.654703000000  -4.62729999999999997 0.07214     4  -18.346    4.81210  1.0000    3.582        0.124    0.0459     0     0.000     0.0     0    0.157    2.828    1.000     0
   1672665   35.894989000000  -4.62416599999999978 0.17068     4  -19.992   11.07904  1.0000    2.267        0.310    0.0241     0     0.000     0.0     0    0.328    2.449    1.200     0
   1672710   35.141029000000  -4.62398299999999995 0.17719     4  -20.547   11.48088  1.0000    6.068        0.043    0.0039     0     0.000     0.0     0    0.133    1.732    1.000     0
   1672732   35.105897000000  -4.62592400000000037 0.15065     4  -21.596    9.84627  1.0000    0.851        2.196    0.0533     0     7.000     2.6     0    3.789    7.416    2.600     0
   1672743   35.184743000000  -4.62171299999999974 0.15343     4  -21.427    9.97451  1.0000    1.051        1.442    0.0349     0     4.000     2.0     0    0.689    4.472    1.200     0
   1672767   35.643734000000  -4.61940900000000010 0.16818     4  -20.030   10.86585  1.0000    4.067        0.096    0.0075     0     0.000     0.0     0    0.209    3.000    1.000     0
   1672777   35.215684000000  -4.63256499999999960 0.09680     4  -21.530    6.45617  1.0000    3.199        0.156    0.0034     0     1.000     1.0     0    0.652    3.873    1.200     0
   1672805   35.217854000000  -4.61718299999999982 0.15300     3  -19.723    9.89769  1.0000    0.910        1.922    0.1202     0     6.000     2.4     0    1.155    5.568    1.400     0
   1672841   35.227158000000  -4.62261200000000017 0.09749     4  -20.909    6.43019  1.0000    3.328        0.144    0.0137     0     1.000     1.0     0    0.623    4.000    1.000     0
   1673087   35.412105000000  -4.59809000000000001 0.15598     4  -20.355    9.86859  1.0000    0.652        3.739    0.1144     0     7.000     2.6     0    0.208    3.162    1.000     0
   1673116   35.430024000000  -4.59879999999999978 0.15790     4  -20.252    9.99337  1.0000    0.792        2.537    0.4606     0     7.000     2.6     0    1.483    4.690    1.600     0
   1673144   35.590353000000  -4.59953799999999990 0.06815     4  -20.108    4.41049  1.0000    2.612        0.233    0.0082     0     0.000     0.0     0    1.213    5.568    1.400     0
   1673218   35.101622000000  -4.59185999999999961 0.15074     4  -19.812    9.48147  1.0000    0.797        2.507    0.2385     0     8.000     2.8     0    4.128    7.550    2.800     0
   1673236   35.267293000000  -4.59303400000000028 0.16115     4  -19.895   10.12433  1.0000    1.882        0.449    0.0365     0     0.000     0.0     0    0.219    3.000    1.000     0
   1673321   35.174872000000  -4.58575700000000008 0.15397     4  -20.675    9.60917  1.0000    0.884        2.038    0.0185     0     5.000     2.2     0    0.576    3.162    1.200     0
   1673470   35.138790000000  -4.58223200000000030 0.09157     4  -21.081    5.77784  1.0000    3.976        0.101    0.0303     0     0.000     0.0     0    0.481    2.828    1.400     0
   1673559   35.364750000000  -4.57433599999999974 0.15819     4  -19.645    9.73223  1.0000    0.280       20.334    0.8957     0    10.000     3.2     0    1.350    4.472    1.400     0
   1673587   35.364910000000  -4.56759200000000032 0.08427     4  -19.067    5.23597  1.0000    1.522        0.687    0.9613     0     4.000     2.0     0    0.454    3.873    1.200     0
   1673590   35.358948000000  -4.57315700000000014 0.15675     4  -21.361    9.63380  1.0000    0.531        5.651    2.6764     0     9.000     3.0     0    1.486    4.796    1.800     0
   1673598   35.753119000000  -4.56878999999999991 0.07263     4  -17.543    4.53190  1.0000    3.839        0.108    0.0678     0     0.000     0.0     0    0.369    3.000    1.000     0
   1673619   35.389005000000  -4.57002600000000037 0.15762     4  -21.609    9.64965  1.0000    0.412        9.372    0.7577     0     9.000     3.0     0    1.872    4.796    2.000     0
   1673638   35.490570000000  -4.56748400000000032 0.14941     4  -19.591    9.13791  1.0000    3.123        0.163    0.0152     0     0.000     0.0     0    0.162    4.583    1.000     0
   1673665   35.106874000000  -4.56698100000000018 0.15100     4  -20.989    9.22620  1.0000    1.032        1.493    0.0373     0     4.000     2.0     0    3.648    7.416    2.400     0
   1673669   35.181873000000  -4.56396599999999975 0.09665     4  -18.692    5.96177  1.0000    2.429        0.270    0.0927     0     2.000     1.4     0    0.900    4.000    1.400     0
   1673671   35.182864000000  -4.57116599999999984 0.15294     4  -22.035    9.38644  1.0000    0.924        1.864    0.0223     0     5.000     2.2     0    0.506    4.472    1.000     0
   1673745   35.920461000000  -4.56264000000000003 0.11484     4  -20.678    7.04250  1.0000    8.486        0.006 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   1673809   35.364013000000  -4.56636600000000037 0.08418     4  -20.766    5.22293  1.0000    1.516        0.692    0.9904     0     4.000     2.0     0    0.213    3.606    1.000     0
   1673811   35.895921000000  -4.55572599999999994 0.16139     4  -19.826    9.70503  1.0000    5.831        0.047    0.0037     0     0.000     0.0     0    0.035    2.236    1.000     0
   1673899   35.392240000000  -4.55581200000000042 0.16193     4  -21.080    9.73724  1.0000    2.536        0.248    0.0106     0     1.000     1.0     0    0.384    2.828    1.000     0
   1673944   35.263817000000  -4.54858399999999996 0.15441     4  -21.195    9.22193  1.0000    1.090        1.339    0.1134     0     3.000     1.7     0    0.332    3.000    1.000     0
   1673966   35.366617000000  -4.56952400000000036 0.15763     5  -23.434    9.64451  1.0000    0.499        6.388    3.0469     0     9.000     3.0     0    1.861    4.690    2.000     0
   1674114   35.871401000000  -4.53598099999999960 0.14148     4  -20.771    8.34756  1.0000    2.337        0.291    0.0046     0     0.000     0.0     0    1.022    5.831    1.200     0
   1674115   35.368568000000  -4.53574400000000022 0.07514     4  -18.687    4.50279  1.0000    3.542        0.127    0.0564     0     1.000     1.0     0    0.186    1.000    1.200     0
   1674121   35.328365000000  -4.53738699999999984 0.15720     3  -20.450    9.25529  1.0000    0.778        2.630    0.1511     0     7.000     2.6     0    1.776    4.796    2.000     0
   1674213   35.220768000000  -4.53201099999999979 0.15379     4  -20.447    9.00253  1.0000    1.317        0.917    0.0960     0     3.000     1.7     0    0.674    3.606    1.400     0
   1674215   35.293443000000  -4.53177400000000041 0.17726     4  -20.565   10.31383  1.0000    5.588        0.051    0.0138     0     0.000     0.0     0    0.151    1.732    1.000     0
   1674340   35.236953000000  -4.52965999999999980 0.09662     4 -999.900    5.71774  1.0000    2.057        0.376    0.0071     0     2.000     1.4     0    0.584    3.873    1.200     0
   1674382   35.031005000000  -4.52405800000000013 0.15057     4  -20.957    8.73454  1.0000    0.945        1.783    0.1341     0     6.000     2.4     0    3.746    7.211    2.600     0
   1674394   35.241249000000  -4.52339200000000030 0.06876     4  -20.065    4.06432  1.0000    2.720        0.215    0.0885     0     1.000     1.0     0    1.222    4.690    1.800     0
   1674447   35.604030000000  -4.51895100000000038 0.06834     4  -18.602    4.01735  1.0000    2.479        0.259    0.0630     0     1.000     1.0     0    1.551    6.000    2.000     0
   1674476   35.831966000000  -4.51667500000000022 0.01790     4  -15.868    1.06152  1.0000    7.379        0.282 -999.9000     2     2.000     1.4     0 -999.900 -999.900    1.200     1
   1674572   35.839871000000  -4.51640100000000011 0.01804     3  -15.817    1.06962  1.0000    7.448        0.278 -999.9000     2     2.000     1.4     0 -999.900 -999.900    1.200     1
   1674575   35.390574000000  -4.51449199999999973 0.08066     4  -20.196    4.70188  1.0000    1.019        1.534    0.2313     0     4.000     2.0     0    1.417    3.606    1.800     0
   1674692   35.365264000000  -4.50486599999999981 0.08342     4  -19.944    4.80057  1.0000    0.730        2.987    0.0790     0     6.000     2.4     0    0.627    4.000    1.200     0
   1674838   35.393505000000  -4.49507999999999974 0.15712     4  -21.627    8.77201  1.0000    0.966        1.706    0.0592     0     5.000     2.2     0    1.666    4.359    1.800     0
   1674871   35.005352000000  -4.49195299999999964 0.15055     4  -21.142    8.38468  1.0000    0.612        4.246    0.6303     0     8.000     2.8     0    3.516    7.280    2.400     0
   1674899   35.278713000000  -4.48868799999999979 0.15567     4  -19.813    8.62240  1.0000    1.286        0.963    0.4890     0     4.000     2.0     0    0.165    2.646    1.000     0
   1674922   35.325263000000  -4.48807699999999965 0.08313     4  -19.390    4.68184  1.0000    0.817        2.386    0.2003     0     5.000     2.2     0    0.618    4.000    1.200     0
   1674925   35.805379000000  -4.51668399999999970 0.01803     4  -20.450    1.06946  1.0000    7.551        0.278 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.000     1
   1674990   35.240469000000  -4.48090899999999959 0.09156     4  -18.490    5.09839  1.0000    2.556        0.244    0.0991     0     3.000     1.7     0    0.763    3.317    1.400     0
   1675116   35.247218000000  -4.47555700000000023 0.15836     4  -19.884    8.61573  1.0000    1.689        0.558    0.0529     0     1.000     1.0     0    0.967    4.472    1.400     0
   1675156   35.722377000000  -4.47290600000000005 0.04025     4  -17.012    2.24449  1.0000    1.603        0.619    0.0456     0     1.000     1.0     0    0.879    4.123    1.400     0
   1675193   35.013649000000  -4.47306799999999960 0.15066     4  -20.863    8.18531  1.0000    0.702        3.232    0.2425     0     8.000     2.8     0    3.662    7.280    2.800     0
   1675196   35.009017000000  -4.47026400000000024 0.15208     4  -20.752    8.22878  1.0000    0.664        3.614    0.2387     0     8.000     2.8     0    1.958    6.633    1.800     0
   1675239   35.865337000000  -4.46932200000000002 0.04257     4  -18.213    2.36131  1.0000    1.733        0.530    0.1266     0     2.000     1.4     0    1.574    5.831    1.600     0
   1675256   35.903473000000  -4.47612900000000025 0.06838     4  -19.053    3.80448  1.0000    1.379        0.837    0.0801     0     1.000     1.0     0    1.650    6.245    1.800     0
   1675320   35.191974000000  -4.46163699999999963 0.15371     4  -19.721    8.21816  1.0000    1.499        0.708    0.0239     0     1.000     1.0     0    0.714    3.742    1.400     0
   1675430   35.027865000000  -4.46067699999999956 0.04082     4 -999.900    2.23890  1.0000    1.468        0.738    0.3646     0     4.000     2.0     0    1.135    5.099    1.400     0
   1675539   35.362926000000  -4.45453000000000010 0.08335     4  -20.322    4.48898  1.0000    1.030        1.501    0.0283     0     4.000     2.0     0    0.366    3.606    1.000     0
   1675574   35.231276000000  -4.45129500000000000 0.14889     4 -999.900    7.85893  1.0000    2.390        0.279    0.0234     0     0.000     0.0     0    0.184    3.742    1.000     0
   1675616   34.989034000000  -4.45077899999999982 0.15174     4  -22.022    7.99781  1.0000    0.553        5.197    0.2385     0     9.000     3.0     0    2.343    6.856    1.800     0
   1675736   35.520327000000  -4.43794100000000036 0.14091     4  -20.764    7.31621  1.0000    2.122        0.353    0.0790     0     3.000     1.7     0    1.075    4.690    1.400     0
   1675778   35.705842000000  -4.43404799999999977 0.06819     4  -17.818    3.58276  1.0000    2.231        0.320    0.0266     0     0.000     0.0     0    1.460    6.000    1.600     0
   1675868   35.504417000000  -4.43389399999999956 0.14159     4  -21.479    7.30882  1.0000    1.985        0.404    0.1115     0     3.000     1.7     0    0.859    4.899    1.200     0
   1675883   35.069930000000  -4.42931200000000036 0.06812     4  -19.331    3.55537  1.0000    1.729        0.532    0.0315     0     3.000     1.7     0    1.285    4.796    1.600     0
   1675884   35.611026000000  -4.42722899999999964 0.08883     4  -18.308    4.60032  1.0000    3.803        0.110    0.0092     0     0.000     0.0     0    0.004    1.000    1.000     0
   1675898   35.293323000000  -4.43397799999999975 0.09218     4  -21.545    4.81563  1.0000    2.659        0.225    0.0144     0     1.000     1.0     0    0.579    3.162    1.200     0
   1675923   35.011528000000  -4.42969499999999972 0.01835     4  -17.656    0.96918  1.0000    6.485        0.339 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   1675939   35.544332000000  -4.42462000000000000 0.16180     4  -20.416    8.20263  1.0000    2.750        0.211    0.0116     0     0.000     0.0     0    0.398    2.828    1.200     0
   1675994   35.400503000000  -4.42006999999999994 0.06863     5 -999.900    3.53515  1.0000    1.892        0.444    0.0431     0     2.000     1.4     0    1.253    4.899    1.600     0
   1675999   35.262260000000  -4.43445900000000037 0.15807     5  -22.663    8.13276  1.0000    1.861        0.459    0.0154     0     0.000     0.0     0    0.673    4.123    1.000     0
   1676053   35.487110000000  -4.41680299999999981 0.16852     4  -20.156    8.43474  1.0000    1.431        0.777    0.0612     0     1.000     1.0     0    0.987    3.464    1.600     0
   1676159   35.399483000000  -4.42189000000000032 0.06830     4  -20.109    3.52759  1.0000    2.595        0.236    0.0623     0     1.000     1.0     0    1.301    5.000    2.000     0
   1676174   35.395804000000  -4.41140899999999991 0.06855     4 -999.900    3.48741  1.0000    1.867        0.457    0.0441     0     2.000     1.4     0    1.305    4.899    2.000     0
   1676217   35.091380000000  -4.40690600000000021 0.09138     4  -19.486    4.59356  1.0000    3.050        0.171    0.0485     0     0.000     0.0     0    0.634    3.000    1.400     0
   1676307   35.336083000000  -4.40149200000000018 0.06787     4  -19.234    3.40381  1.0000    1.607        0.617    0.0440     0     2.000     1.4     0    1.026    4.690    1.400     0
   1676335   35.321295000000  -4.39971699999999988 0.15771     4  -19.916    7.72041  1.0000    1.631        0.599    0.0396     0     1.000     1.0     0    1.304    4.583    1.400     0
   1676404   35.254253000000  -4.39740299999999973 0.09148     4  -20.578    4.53499  1.0000    2.658        0.225    0.0160     0     1.000     1.0     0    0.506    3.000    1.200     0
   1676414   35.518449000000  -4.39763699999999957 0.08254     4  -18.938    4.10198  1.0000    1.383        0.832    0.1647     0     3.000     1.7     0    0.744    4.359    1.400     0
   1676427   35.750901000000  -4.39588800000000024 0.14726     4  -20.889    7.18686  1.0000    4.165        0.092    0.0056     0     0.000     0.0     0    0.097    3.873    1.000     0
   1676474   35.026249000000  -4.40730600000000017 0.06846     4  -21.164    3.46193  1.0000    2.422        0.271    0.0453     0     1.000     1.0     0    1.297    4.796    2.000     0
   1676602   35.457065000000  -4.38528800000000007 0.14103     4  -20.424    6.78516  1.0000    1.287        0.961    0.2976     0     4.000     2.0     0    1.200    5.657    1.800     0
   1676619   35.024665000000  -4.41458800000000018 0.06843     4  -21.527    3.49711  1.0000    2.447        0.266    0.0469     0     1.000     1.0     0    1.289    4.796    2.000     0
   1676627   35.452540000000  -4.38489799999999974 0.04246     3  -16.799    2.09006  1.0000    2.002        0.397    0.0522     0     2.000     1.4     0    1.113    5.745    1.400     0
   1676700   35.669661000000  -4.38242200000000004 0.05455     4  -20.130    2.66735  1.0000    3.262        0.045 -999.9000     2     1.000     1.0     0    0.453    4.359    1.000     0
   1676779   35.915979000000  -4.38316999999999979 0.06819     4  -21.367    3.32763  1.0000    1.958        0.415    0.0011     0     0.000     0.0     0    1.313    5.916    1.600     0
   1676785   35.671981000000  -4.38415300000000041 0.05511     4  -20.590    2.70140  1.0000    3.659        0.044 -999.9000     2     1.000     1.0     0    0.380    3.464    1.000     0
   1676798   35.637469000000  -4.36931899999999995 0.08383     4  -18.152    3.99081  1.0000    1.762        0.513    0.0500     0     1.000     1.0     0    0.687    4.243    1.200     0
   1676864   35.228714000000  -4.36692500000000017 0.07293     3  -18.295    3.46811  1.0000    4.265        0.026 -999.9000     2     0.000     0.0     0    0.400    2.646    1.200     0
   1676998   35.411059000000  -4.36580800000000036 0.16203     4  -22.566    7.52812  1.0000    2.664        0.224    0.0164     0     2.000     1.4     0    0.461    2.646    1.200     0
   1677003   35.386995000000  -4.35855399999999982 0.14131     4  -21.046    6.52492  1.0000    1.593        0.627    0.0594     0     2.000     1.4     0    1.003    5.477    1.600     0
   1677052   35.574957000000  -4.35310699999999962 0.08221     4  -18.554    3.81744  1.0000    1.513        0.695    0.0550     0     2.000     1.4     0    0.667    4.359    1.400     0
   1677259   35.470283000000  -4.34465300000000010 0.08266     4  -20.368    3.78659  1.0000    1.725        0.535    0.0194     0     2.000     1.4     0    0.482    3.742    1.200     0
   1677323   35.379735000000  -4.33850400000000036 0.16113     4  -21.190    7.17138  1.0000    2.252        0.314    0.0190     0     2.000     1.4     0    0.453    2.828    1.200     0
   1677339   35.463702000000  -4.34115300000000026 0.16090     4  -22.080    7.19229  1.0000    2.564        0.242    0.0747     0     2.000     1.4     0    0.321    3.000    1.200     0
   1677355   35.571854000000  -4.33459500000000020 0.15387     4  -19.851    6.81748  1.0000    3.415        0.136    0.0117     0     0.000     0.0     0    0.046    2.236    1.000     0
   1677361   35.394073000000  -4.33718200000000031 0.15693     4  -20.489    6.97685  1.0000    2.381        0.281    0.0258     0     0.000     0.0     0    0.720    3.873    1.200     0
   1677410   35.842577000000  -4.33211000000000013 0.07534     4  -18.348    3.38791  1.0000    4.341        0.028 -999.9000     2     0.000     0.0     0    0.064    1.000    1.000     0
   1677421   35.236704000000  -4.33360500000000037 0.09735     4  -21.219    4.36558  1.0000    2.393        0.278    0.0011     0     1.000     1.0     0    1.069    3.873    1.400     0
   1677452   35.506528000000  -4.32818699999999978 0.16788     4  -20.525    7.33528  1.0000    1.487        0.719    0.1722     0     3.000     1.7     0    1.145    3.464    1.600     0
   1677482   35.574776000000  -4.32908199999999965 0.16850     4  -19.948    7.37211  1.0000    1.499        0.708    0.3448     0     4.000     2.0     0    1.274    4.243    1.800     0
   1677545   35.519266000000  -4.33790099999999956 0.08241     4  -21.203    3.73459  1.0000    1.668        0.572    0.0170     0     1.000     1.0     0    0.401    3.742    1.200     0
   1677553   35.866051000000  -4.32670699999999986 0.04213     4  -18.502    1.89232  1.0000    1.677        0.566    0.0004     0     1.000     1.0     0 -999.900 -999.900    1.200     1
   1677654   35.361904000000  -4.31491199999999964 0.09406     4  -18.836    4.09253  1.0000    0.945        1.784    0.1579     0     5.000     2.2     0    0.479    3.464    1.200     0
   1677670   35.732017000000  -4.31280199999999958 0.14174     4  -19.905    6.07502  1.0000    2.529        0.249    0.0238     0     0.000     0.0     0    1.401    5.916    1.400     0
   1677733   35.494240000000  -4.30918899999999994 0.17597     4  -20.797    7.43345  1.0000    5.339        0.056    0.0167     0     0.000     0.0     0    0.188    1.732    1.000     0
   1677847   35.514792000000  -4.30181400000000025 0.16809     4  -20.384    7.02560  1.0000    1.406        0.806    0.0569     0     3.000     1.7     0    1.204    3.464    1.600     0
   1677875   35.507214000000  -4.30760200000000015 0.16836     4  -22.179    7.10640  1.0000    1.343        0.883    0.0291     0     3.000     1.7     0    1.260    3.873    1.800     0
   1677902   35.365245000000  -4.29843200000000003 0.14087     4  -20.299    5.89279  1.0000    2.176        0.336    0.0266     0     1.000     1.0     0    0.953    5.292    1.400     0
   1677952   35.878265000000  -4.29591800000000035 0.14203     4 -999.900    5.91375  1.0000    2.226        0.321    0.0398     0     1.000     1.0     0    1.499    6.403    1.600     0
   1677959   35.221957000000  -4.29582399999999964 0.16148     4  -19.916    6.69071  1.0000    1.894        0.444    0.4438     0     4.000     2.0     0    0.674    3.606    1.400     0
   1677976   35.500396000000  -4.30232700000000001 0.16965     5  -22.195    7.09427  1.0000    1.404        0.807    0.0471     0     3.000     1.7     0    0.151    3.162    1.000     0
   1678053   35.118517000000  -4.29097400000000029 0.08105     4  -19.097    3.39487  1.0000    2.191        0.332    0.0260     0     0.000     0.0     0    0.581    3.162    1.000     0
   1678086   35.907645000000  -4.28685299999999980 0.14172     4  -20.621    5.80843  1.0000    2.102        0.360    0.0311     0     0.000     0.0     0    1.647    6.708    1.600     0
   1678134   35.856373000000  -4.29799600000000037 0.04240     4  -20.113    1.81419  1.0000    1.684        0.561    0.0512     0     0.000     0.0     0 -999.900 -999.900    1.200     1
   1678140   35.581697000000  -4.28483500000000017 0.08369     4  -19.302    3.46583  1.0000    1.831        0.475    0.0160     0     2.000     1.4     0    0.915    3.873    1.400     0
   1678202   35.812252000000  -4.28035500000000013 0.06010     4  -18.547    2.48303  1.0000    4.615        0.052 -999.9000     2     1.000     1.0     0    0.122    2.000    1.000     0
   1678287   35.390930000000  -4.27676600000000029 0.09232     4  -20.590    3.76088  1.0000    1.747        0.522    0.0017     0     0.000     0.0     0    0.646    3.606    1.200     0
   1678650   35.330164000000  -4.25359599999999993 0.09749     4  -20.579    3.80134  1.0000    2.052        0.378    0.0287     0     2.000     1.4     0    1.085    3.742    1.600     0
   1678718   35.404207000000  -4.24756700000000009 0.09284     4  -18.707    3.58327  1.0000    1.472        0.734    0.0593     0     1.000     1.0     0    0.537    4.000    1.000     0
