,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,Unnamed: 0,ra_y,dec_y,z1,z2,spec_type,cataid
25,27,0.472649,177.861921,183.531,1.55306,5,J121407.40+013310.5,183.5308349,1.5529288,0.0995,0.1081,0.0087,282.0918335,62.9049988,182.6227053,2.8288402,726.486,2148.914,1.83E+18,1830p015_ac51-025791,1830p015_ac51,25791,15.132,0.039,27.9,0.8836,15.005,0.102,10.6,1.031,12.011,0.413,2.6,0.9824,8.749,,-0.1,0.972,0.9472,1,0,0,0,0,0,0,183.5308352,1.5529284,0.1178,0.1284,-0.0109,-15,313,23,343,0.8836,1.031,0.9824,0.972,0.9472,1N000,0,,0,00nn,AACU,7,3444,21,21,6,14,0,9,0,8,21.593,15.248,9.498,8.667,0,,0,,0,,0,,1.83E+18,0,140.3,5.0378,19.053,3.151,0.11,62.804,5.9242,53.216,4.295,0.392,248.65,94.578,3085.37,32.01,2.795,-2.0064,25.086,1055.325,11.869,2.167,15.073,0.066,1,0.261,15.031,0.194,1,0.319,11.309,0.329,0,0.825,8.324,,32,0.576,15.722,0.067,0,15.757,0.199,0,12.89,0.47,0,9.259,,32,15.334,0.066,1,15.35,0.194,1,12.134,0.329,0,8.9,,32,15.194,0.075,1,15.266,0.236,1,11.697,0.284,1,8.582,,32,15.139,0.088,1,15.356,0.337,1,11.463,0.285,1,8.313,,32,15.106,0.103,1,15.566,0.503,1,11.387,0.32,1,8.002,,32,15.073,0.118,1,14.897,,32,11.455,0.4,1,7.79,,32,15.06,0.135,1,14.958,,32,10.894,,32,8.367,,32,15.029,0.151,1,15.04,,32,10.978,,32,9.238,,32,15.135,0.155,0.034,0.84,20,3.53,55364.48444,55554.20425,55455.01938,15.012,0.33,0.088,0.742,13,0.51,55364.48444,55554.20425,55499.74822,12.02,1.328,0.443,0.794,6,0.82,55364.48444,55365.47665,55364.95483,,,,0.918,3,0.24,55364.48444,55365.47665,55364.99709,13,28,-89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.48449E+13,50,183.531,1.55306,0.266,0.327,PG+ELG,220854
39,42,0.817599,103.339724,214.142,1.86348,5,J141634.21+015148.3,214.1425511,1.8634276,0.0801,0.0846,-0.007,345.4454664,57.5306199,211.2384776,14.6533219,3744.101,2961.95,2.15E+18,2147p015_ac51-038129,2147p015_ac51,38129,15.252,0.033,32.6,1.251,14.768,0.062,17.5,0.9617,12.37,0.338,3.2,0.9588,9.188,0.487,2.2,0.9615,1.056,1,0,0,0,0,0,0,214.1425575,1.8634291,0.0918,0.0978,0.0016,136,164,21,178,1.251,0.9621,0.9588,0.9615,1.056,2N001,0,,0,01nn,AABC,15,1233,44,44,27,38,0,24,0,27,45.172,39.682,23.964,33.083,0,,0,,0,,0,,2.15E+18,0,125.7,3.8519,17.54,3.096,0.248,78.092,4.4637,57.355,4.435,0.361,178.63,55.681,2731.467,31.628,5.089,33.475,15.004,869.161,11.594,2.719,14.852,0.026,1,0.261,14.477,0.097,1,0.319,11.894,0.28,1,0.825,8.286,,32,0.576,15.695,0.032,1,15.399,0.125,1,13.525,0.424,1,9.272,,32,15.113,0.026,1,14.796,0.097,1,12.719,0.28,1,8.862,,32,14.75,0.024,1,14.438,0.089,1,12.231,0.23,1,8.656,,32,14.521,0.024,1,14.232,0.09,1,11.962,0.221,1,8.469,,32,14.387,0.025,17,14.131,0.098,1,11.818,0.233,1,8.238,,32,14.296,0.027,17,14.077,0.11,1,11.734,0.253,1,8.062,,32,14.193,0.028,17,14.006,0.12,1,11.655,0.274,1,8.024,,32,14.034,0.028,17,13.889,0.123,1,11.59,0.294,1,7.729,,32,15.246,0.158,0.024,0.797,43,7.58,55217.97343,55587.53195,55398.21455,14.8,0.298,0.048,0.722,37,1.55,55217.97343,55582.50617,55393.63541,12.37,1.274,0.26,0.657,18,0.06,55217.97343,55397.75877,55314.48351,9.356,2.13,0.41,0.65,16,0.13,55217.97343,55397.75877,55323.63832,13,33,-41,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.49213E+13,80,214.142,1.86348,0.266,0.286,PG+ELG,319348
86,89,0.335084,35.369284,129.959,-1.63319,5,J083950.15-013759.2,129.9589739,-1.6331141,0.0712,0.0769,-0.0096,227.6047425,23.0954269,132.8677029,-19.3247338,2376.577,1737.291,1.30E+18,1300m016_ac51-031731,1300m016_ac51,31731,14.714,0.032,33.5,1.08,14.406,0.049,22.1,0.8525,11.57,0.222,4.9,1.02,8.571,,1,0.9142,0.9634,1,0,0,0,0,0,0,129.958973,-1.633117,0.0827,0.0878,0.0023,-16,190,-268,212,1.074,0.8534,1.02,0.9143,0.9618,1N001,0,,0,11nn,AABU,7,0,24,24,23,24,3,11,0,11,23.962,24.351,10.993,10.907,0,,0,,0,,0,,1.30E+18,0,206.23,6.1509,12.935,2.857,0.076,109.03,4.941,34.726,3.66,0.494,373.08,76.366,2099.086,29.391,5.729,19.595,19.742,646.014,10.783,2.844,14.545,0.035,1,0.261,14.352,0.062,1,0.319,11.62,0.297,1,0.825,7.892,,32,0.576,15.249,0.038,0,15.131,0.068,0,13.016,0.362,0,9.016,,32,14.806,0.035,1,14.671,0.062,1,12.445,0.297,1,8.468,,32,14.605,0.038,1,14.492,0.068,1,12.217,0.311,1,8.105,,32,14.471,0.041,1,14.394,0.077,1,12.196,0.376,1,7.8,,32,14.323,0.043,1,14.294,0.084,1,12.258,0.478,1,7.48,,32,14.136,0.043,1,14.171,0.089,1,11.517,,32,7.181,,32,13.94,0.041,1,14.046,0.092,1,11.429,,32,6.943,,32,13.768,0.041,1,13.927,0.095,1,11.286,,32,6.745,,32,14.713,0.073,0.015,0.812,23,0.2,55314.47024,55506.72469,55410.6113,14.388,0.16,0.033,0.843,23,0.44,55314.47024,55506.72469,55410.6113,11.42,0.594,0.179,0.884,8,0.34,55314.47024,55315.46259,55315.00546,9.719,2.744,0.827,0.613,7,0.15,55314.47024,55315.46259,55315.00546,38,-24,-38,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,184263820,0.461,157,1,16.443,0.148,15.731,0.196,15.065,0.182,1.00345E+13,29,129.959,-1.63319,0.268,0.187,PG+ELG,3576902
61,64,0.493135,42.619743,217.119,-1.79492,5,J142828.57-014741.3,217.1190528,-1.7948192,0.0697,0.0724,0.0072,345.7379511,52.8177159,215.3746717,12.1923439,3871.65,1313.636,2.18E+18,2178m016_ac51-012876,2178m016_ac51,12876,14.686,0.03,36.6,1.699,14.451,0.056,19.3,0.9757,12.078,,1.9,0.8743,9.061,,0.2,0.8615,1.15,1,0,0,0,0,0.004,0,217.1190517,-1.794812,0.0714,0.0738,0.0032,-43,112,328,123,1.694,0.9724,0.8743,0.8615,1.147,1N000,0,,0,00nn,AAUU,3,1200,33,33,26,29,0,23,0,23,32.54,28.437,22.901,22.511,0,,0,,0,,0,,2.18E+18,0,211.6,5.7783,17.492,3.013,0.11,104.62,5.424,53.959,4.44,0.377,114.37,59.704,2832.405,31.812,4.999,3.4505,17.091,914.864,11.635,2.665,14.28,0.025,1,0.261,14.226,0.076,1,0.319,11.881,,32,0.825,8.878,,32,0.576,15.132,0.031,1,15.113,0.092,1,13.158,,32,9.875,,32,14.541,0.025,1,14.545,0.076,1,12.706,,32,9.454,,32,14.098,0.022,1,14.174,0.069,1,12.368,,32,9.132,,32,13.754,0.02,1,13.909,0.067,1,12.111,,32,8.863,,32,13.557,0.02,1,13.765,0.07,1,11.936,,32,8.625,,32,13.471,0.021,1,13.712,0.079,1,11.833,,32,8.412,,32,13.433,0.024,1,13.709,0.091,1,11.747,,32,8.216,,32,13.409,0.027,1,13.732,0.107,1,11.604,,32,8.035,,32,14.688,0.137,0.024,0.803,32,13.02,55221.28231,55588.59051,55392.04064,14.424,0.222,0.041,0.838,28,2.48,55221.28231,55585.94532,55364.95312,12.827,2.302,0.48,0.692,16,0.02,55221.28231,55401.85942,55323.18663,11.662,,,0.678,10,0.01,55221.28231,55401.85942,55323.18663,12,7,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,289461390,0.35,89.9,1,16.49,0.155,15.471,0.133,15.378,0.228,1.11397E+13,87,217.119,-1.79492,0.269,0.404,PG+ELG,485756
1,2,0.242715,123.998734,213.634,0.74998,5,J141432.29+004459.7,213.6345559,0.7499423,0.0676,0.0691,-0.0102,343.4737626,56.931428,211.1369216,13.4334611,1114.864,4011.429,2.13E+18,2132p000_ac51-050283,2132p000_ac51,50283,14.694,0.029,37.4,1.415,14.414,0.054,20.2,0.8665,12.687,,0.1,0.9207,9.2,,0.4,1.102,1.121,1,0,0,0,0,0,0,213.6345622,0.7499458,0.0696,0.071,-0.0117,-624,111,-60,117,1.405,0.8624,0.9208,1.102,1.116,2N004,0,,0,00nn,AAUU,3,1344,47,47,35,36,0,19,0,23,48.844,37.691,21.393,25.431,0,,0,,0,,0,,2.13E+18,0,210.11,5.6234,18.78,3.071,0.071,108.2,5.3507,57.362,4.412,0.315,6.4581,63.467,2803.138,31.6,1.343,5.7185,13.699,895.213,10.558,1.699,14.454,0.023,1,0.261,14.273,0.06,1,0.319,12.549,,32,0.825,8.654,,32,0.576,15.207,0.026,1,15.096,0.068,1,13.738,,32,9.748,,32,14.715,0.023,1,14.592,0.06,1,13.374,,32,9.23,,32,14.446,0.023,1,14.362,0.064,1,12.993,,32,8.942,,32,14.29,0.024,1,14.265,0.074,1,12.664,,32,8.793,,32,14.215,0.027,1,14.263,0.089,1,12.486,,32,8.608,,32,14.188,0.031,1,14.337,0.111,1,12.337,,32,8.539,,32,14.182,0.036,1,14.504,0.15,1,12.143,,32,8.814,,32,14.178,0.041,1,14.798,0.225,1,11.966,,32,8.007,,32,14.687,0.119,0.017,0.744,46,18.76,55217.97368,55582.37413,55405.40805,14.435,0.259,0.043,0.788,35,2.56,55217.97368,55582.37413,55408.35909,16.905,,,0.776,6,0.04,55217.97368,55397.62621,55311.68171,10.868,9.805,2.045,0.74,11,0.08,55217.97368,55397.75851,55326.39852,0,-41,63,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,960675606,0.106,-39.8,1,16.653,0.191,15.918,0.206,15.069,0.174,1.4968E+13,65,213.634,0.74998,0.273,0.528,PG+ELG,14983
42,45,1.488483,-83.737852,218.634,1.78566,5,J143432.11+014708.5,218.6337988,1.7857051,0.061,0.0632,0.0062,351.5673875,54.6137315,215.6566855,16.0703725,3866.073,2758.5,2.19E+18,2193p015_ac51-040249,2193p015_ac51,40249,14.486,0.028,38.1,1.908,14.126,0.042,25.8,1.182,11.576,0.156,6.9,0.9341,8.481,,1.5,1.025,1.351,1,0,0,0,0,0,0,218.6337997,1.7857057,0.0702,0.0722,0.0094,65,85,52,91,1.908,1.181,0.9339,1.025,1.35,1N000,0,,0,21nn,AABU,7,200,44,44,36,37,2,24,1,24,43.385,36.635,23.863,23.754,0,,0,,0,,0,,2.19E+18,0,254.36,6.6691,16.894,2.997,0.072,141.07,5.4575,58.716,4.538,0.291,371.34,53.445,2590.791,30.089,2.225,28.03,18.09,820.646,12.183,1.712,14.263,0.025,0,0.261,13.971,0.08,0,0.319,11.519,0.195,0,0.825,8.343,,32,0.576,14.983,0.028,0,14.787,0.09,0,12.959,0.244,0,9.405,,32,14.524,0.025,0,14.29,0.08,0,12.344,0.195,0,8.919,,32,14.336,0.027,1,14.095,0.087,1,12.019,0.186,0,8.602,,32,14.244,0.031,1,14.031,0.101,1,11.853,0.196,1,8.341,,32,14.187,0.035,1,14.009,0.12,1,11.783,0.22,1,8.133,,32,14.13,0.039,1,13.982,0.137,1,11.744,0.248,1,7.961,,32,14.06,0.043,1,13.954,0.155,1,11.683,0.27,1,7.78,,32,14.002,0.047,1,13.955,0.179,17,11.612,0.289,1,7.605,,32,14.489,0.093,0.014,0.734,43,10.81,55221.54628,55588.85423,55436.92501,14.106,0.213,0.035,0.682,36,5.31,55221.54628,55588.85423,55408.30495,11.467,0.636,0.13,0.68,22,1.09,55221.54628,55402.12479,55326.70187,10.135,6.233,1.272,0.514,13,3.54,55221.54628,55402.12479,55326.70187,39,-2,8,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.4927E+13,83,218.634,1.78566,0.274,0.279,PG+ELG,320557
65,68,0.03996,-90,129.414,-0.01039,5,J083739.26-000037.4,129.4136089,-0.01039,0.1014,0.1089,0.0159,225.7793219,23.4395566,131.8543406,-17.9075589,3804.54,2020.797,1.30E+18,1300p000_ac51-036585,1300p000_ac51,36585,15.395,0.04,27.1,0.9329,15.282,0.093,11.7,0.7981,11.939,,1.1,0.8694,8.443,,1.2,0.9485,0.8768,1,0,0,0,0,0,0,129.4136099,-0.0103871,0.1163,0.1261,0.0239,38,312,132,346,0.9321,0.7985,0.8694,0.9485,0.8766,1N000,0,,0,00nn,AAUU,3,0,25,25,10,25,0,12,0,12,26.324,26.541,14.064,14.458,0,,0,,0,,0,,1.30E+18,0,110.14,4.0698,13.18,2.957,0.172,48.655,4.147,35.278,3.781,0.226,96.342,84.707,2173.966,31.172,6.582,24.651,20.914,672.759,10.492,2.635,15.469,0.088,0,0.261,15.264,0.182,0,0.319,11.73,,32,0.825,8.216,,32,0.576,16.057,0.086,0,16.04,0.2,0,12.871,,32,9.354,,32,15.73,0.088,0,15.583,0.182,0,12.555,,32,8.792,,32,15.637,0.105,1,15.36,0.192,1,12.379,,32,8.42,,32,15.58,0.124,1,15.188,0.203,1,12.246,,32,8.243,,32,15.447,0.132,1,14.972,0.2,1,16.368,,32,8.128,,32,15.164,0.121,1,14.684,0.182,1,11.944,,32,7.89,,32,14.745,0.096,1,14.316,0.151,1,11.778,,32,7.672,,32,14.256,0.07,1,13.911,0.12,1,11.626,,32,7.472,,32,15.397,0.19,0.038,0.809,24,5.5,55313.54424,55505.79856,55405.8026,15.289,0.381,0.076,0.767,24,0.47,55313.54424,55505.79856,55405.8026,13.036,2.44,0.704,0.734,5,0.18,55313.54424,55314.53659,55313.96879,9.13,1.363,0.394,0.688,8,0.08,55313.54424,55314.53659,55313.96879,6,0,-33,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.00341E+13,24,129.414,-0.01039,0.274,0.657,PG+ELG,573657
20,22,0.195538,21.605157,136.639,-0.35203,5,J090633.32-002107.1,136.63885,-0.3519795,0.0915,0.0984,-0.0052,230.2387317,29.4734733,139.2031511,-16.1851837,728.787,1126.459,1.36E+18,1361p000_ac51-023824,1361p000_ac51,23824,15.153,0.038,28.5,0.9491,14.847,0.07,15.5,0.8709,11.896,0.317,3.4,1.008,8.728,,0,0.8333,0.9097,1,0,0,0,0,0,0,136.6388483,-0.3519766,0.1062,0.1145,0.0134,-99,276,197,306,0.9477,0.8704,1.008,0.8333,0.9092,1N000,0,,0,00nn,AABU,7,0,23,23,19,23,0,11,0,11,23.488,23.483,11.81,11.909,0,,0,,0,,0,,1.36E+18,0,137.62,4.8222,13.908,3.019,0.017,72.622,4.6751,36.663,3.804,0.121,276.48,80.804,2242.658,29.711,4.082,0.5921,25.27,704.824,12.353,1.37,15.099,0.052,1,0.261,14.703,0.116,1,0.319,11.541,0.27,1,0.825,8.139,,32,0.576,15.743,0.054,0,15.533,0.133,0,13.108,0.383,0,9.225,,32,15.36,0.052,1,15.022,0.116,1,12.366,0.27,1,8.715,,32,15.209,0.06,1,14.772,0.121,1,11.934,0.237,1,8.268,,32,15.116,0.068,1,14.645,0.133,1,11.677,0.231,1,7.881,,32,15.033,0.075,1,14.597,0.153,1,11.523,0.241,1,7.552,,32,14.944,0.082,1,14.581,0.179,1,11.419,0.258,1,7.262,,32,14.815,0.084,1,14.546,0.202,1,11.311,0.272,1,7,,32,14.607,0.08,1,14.428,0.209,1,11.169,0.274,1,6.767,,32,15.15,0.187,0.039,0.84,22,8.71,55320.55701,55512.54391,55420.68386,14.848,0.265,0.055,0.849,22,0.51,55320.55701,55512.54391,55420.68386,11.899,0.844,0.254,0.746,7,0.04,55320.55701,55321.54922,55321.03808,11.935,,,0.757,4,0.45,55320.55701,55321.54922,55321.03808,5,9,69,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,237206010,0.697,-47.2,1,16.92,0.16,16.545,0.27,14.858,,1.0515E+13,2,136.639,-0.35203,0.282,0.449,PG+ELG,204140
4,6,0.486248,69.455669,178.052,1.05246,5,J115212.59+010309.0,178.0524965,1.0525074,0.1778,0.1951,0.0251,271.8820381,60.3037838,177.7946493,0.1912101,3188.197,838.694,1.78E+18,1784p015_ac51-016101,1784p015_ac51,16101,16.167,0.068,15.9,0.875,15.536,0.127,8.5,1.021,12.012,,1.2,0.9976,8.83,,-0.4,0.8238,0.9311,1,0,0,0,0,0,0,178.0524884,1.0525042,0.2044,0.2278,-0.0282,1132,661,585,733,0.8714,1.019,0.9978,0.8238,0.9293,1N001,0,,0,1nnn,ABUU,3,1111,13,22,3,22,0,11,0,11,22.076,22.016,10.962,10.887,0,,0,,0,,0,,1.78E+18,0,54.108,3.4015,17.107,2.987,0.074,38.512,4.5157,44.074,4.106,0.415,94.414,76.993,3040.196,31.954,2.978,-9.4896,23.287,1045.208,12.132,2.588,15.73,0.089,1,0.261,15.155,0.163,1,0.319,11.565,,32,0.825,8.091,,32,0.576,16.609,0.108,0,16.086,0.205,0,12.881,,32,10.451,,32,15.991,0.089,1,15.474,0.163,1,12.39,,32,8.667,,32,15.444,0.069,1,15.021,0.139,1,12.108,,32,8.332,,32,14.846,0.049,1,14.523,0.109,17,11.926,,32,11.545,,32,14.258,0.034,1,14.01,0.082,17,11.75,,32,7.844,,32,13.787,0.026,1,13.585,0.066,17,11.529,,32,7.609,,32,13.492,0.023,1,13.307,0.06,17,11.302,,32,7.393,,32,13.345,0.022,1,13.163,0.061,17,11.111,,32,7.194,,32,16.175,0.401,0.085,0.842,21,5.78,55359.85355,55549.97229,55454.91597,15.571,0.79,0.169,0.621,20,2.67,55359.85355,55549.97229,55454.91597,13.117,3.222,0.971,0.671,5,0.66,55359.85355,55360.84577,55360.3647,,,,0.69,3,0.5,55359.85355,55360.84577,55360.3647,30,-57,-59,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1.53968E+13,37,178.052,1.05246,0.283,0.157,PG+ELG,22559
49,52,0.629491,-127.274365,136.806,1.64392,5,J090713.46+013837.7,136.8061108,1.6438141,0.0556,0.0564,-0.0048,228.3699439,30.6547903,138.7477189,-14.2312032,291.584,2386.986,1.36E+18,1361p015_ac51-025987,1361p015_ac51,25987,14.027,0.028,39.1,2.24,13.589,0.034,32.1,1.024,10.854,0.103,10.5,0.9549,8.402,0.321,3.4,1,1.393,1,0,0,0,0,0,0,136.8061094,1.6438187,0.0769,0.0734,0.0104,-69,136,180,139,2.235,1.024,0.9545,1,1.391,1N000,0,,0,110n,AAAB,15,0,27,27,27,27,9,15,1,15,27.295,27.532,15.859,15.537,0,,0,,0,,0,,1.36E+18,0,388.21,9.9376,14.872,2.918,0.05,231.33,7.2176,37.757,3.937,0.201,721.96,68.437,2349.305,29.668,2.535,69.084,20.443,745.503,11.481,1.43,13.865,0.027,1,0.261,13.439,0.033,1,0.319,10.66,0.129,1,0.825,8.575,0.484,1,0.576,14.589,0.029,0,14.28,0.038,0,12.103,0.161,0,9.534,0.471,1,14.126,0.027,1,13.758,0.033,1,11.485,0.129,1,9.151,0.484,1,13.899,0.028,1,13.49,0.033,1,11.142,0.122,1,8.224,,32,13.731,0.03,1,13.304,0.035,1,10.949,0.127,1,8.075,,32,13.564,0.031,1,13.136,0.036,1,10.826,0.136,1,7.918,,32,13.403,0.031,1,12.982,0.036,1,10.745,0.149,1,7.791,,32,13.221,0.031,1,12.826,0.037,1,10.684,0.164,1,7.673,,32,12.981,0.028,1,12.648,0.036,1,10.616,0.177,1,7.512,,32,14.043,0.099,0.019,0.669,26,29.02,55320.02804,55512.14674,55405.44853,13.588,0.152,0.029,0.795,26,8.07,55320.02804,55512.14674,55405.44853,10.91,0.221,0.057,0.908,14,0.3,55320.02804,55321.15269,55320.53087,8.384,1.083,0.28,0.555,13,0.81,55320.02804,55321.15269,55320.53087,40,12,-4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,805888685,0.122,-52,1,16.496,0.156,15.724,0.125,14.793,0.13,1.55313E+13,14,136.806,1.64392,0.283,0.308,PG+ELG,377212
29,32,0.444445,-17.871334,217.456,1.52598,5,J142949.44+013133.9,217.4560021,1.5260975,0.0632,0.0658,-0.0076,349.7292327,55.1939384,214.5878196,15.4417057,2990.056,2078.589,2.18E+18,2178p015_ac51-034307,2178p015_ac51,34307,14.578,0.029,37.3,2.948,14.274,0.043,25.4,1.169,11.269,0.124,8.8,0.9763,8.827,,1.3,0.9251,1.603,1,0,0,0,0,0,0,217.4560081,1.5260996,0.0696,0.0735,-0.0116,184,101,61,110,2.944,1.168,0.9758,0.9252,1.601,1N000,0,,0,11nn,AABU,7,1211,35,35,33,33,6,24,0,25,35.376,33.595,25.966,25.613,0,,0,,0,,0,,2.18E+18,0,233.76,6.2684,16.181,2.979,0.113,123.09,4.8368,47.976,4.046,0.042,492.45,56.237,2655.067,31.133,5.999,17.966,14.366,842.53,10.564,0.882,14.045,0.026,1,0.261,13.855,0.043,1,0.319,11.194,0.153,1,0.825,8.416,,32,0.576,15.013,0.035,1,14.869,0.058,1,12.629,0.191,1,9.473,,32,14.306,0.026,1,14.174,0.043,1,12.019,0.153,1,8.992,,32,13.705,0.02,1,13.65,0.035,1,11.659,0.143,1,8.583,,32,13.25,0.016,1,13.253,0.03,1,11.417,0.142,1,8.228,,32,12.987,0.015,1,12.998,0.028,1,11.25,0.146,1,7.967,,32,12.867,0.016,1,12.86,0.029,1,11.129,0.154,1,7.805,,32,12.815,0.018,1,12.787,0.032,1,11.055,0.168,1,7.685,,32,12.785,0.019,1,12.74,0.035,1,11.017,0.187,1,7.524,,32,14.58,0.104,0.018,0.791,34,5.25,55220.62002,55587.92861,55396.99943,14.286,0.227,0.039,0.802,32,3.84,55220.62002,55585.41572,55385.43197,11.263,0.598,0.122,0.818,21,0.41,55220.62002,55401.06623,55325.74534,9.88,3.496,0.699,0.7,13,0.11,55220.62002,55401.06623,55321.58003,23,-41,-47,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1259047613,0.453,-49,1,16.734,0.169,16.103,0.175,15.173,0.161,1.49226E+13,75,217.456,1.52598,0.284,0.379,PG+ELG,239367
